epoch,step,train_loss_epoch,train_loss_step
0,70,,0.6394819617271423
0,71,,0.6360003352165222
0,72,,0.6416760087013245
0,73,,0.6407102346420288
0,74,,0.6385905742645264
0,75,,0.6540639400482178
0,76,,0.6369210481643677
0,77,,0.6369961500167847
0,78,,0.6324737668037415
0,79,,0.6281179785728455
0,80,,0.6270526051521301
0,81,,0.6238588094711304
0,82,,0.6090959906578064
0,83,,0.6203473210334778
0,84,,0.6157719492912292
0,85,,0.6050091981887817
0,86,,0.6218976974487305
0,87,,0.5955290794372559
0,88,,0.598547637462616
0,89,,0.6046745181083679
0,90,,0.584636390209198
0,91,,0.58705735206604
0,92,,0.5652594566345215
0,93,,0.5762696266174316
0,94,,0.5728620886802673
0,95,,0.5746741890907288
0,96,,0.5851924419403076
0,97,,0.5626488924026489
0,98,,0.5788516998291016
0,99,,0.5790627002716064
0,100,,0.5728912949562073
0,101,,0.5601711273193359
0,102,,0.5638096928596497
0,103,,0.5596510767936707
0,104,,0.5822079181671143
0,105,,0.5682960152626038
0,106,,0.5536127686500549
0,107,,0.5462982654571533
0,108,,0.5533674955368042
0,109,,0.5667437314987183
0,110,,0.5435223579406738
0,111,,0.5484362244606018
0,112,,0.5502177476882935
0,113,,0.5380513668060303
0,114,,0.5291739106178284
0,115,,0.5472490787506104
0,116,,0.547278642654419
0,117,,0.5541099309921265
0,117,0.6690620183944702,
1,118,,0.5382276773452759
1,119,,0.5249064564704895
1,120,,0.5438393950462341
1,121,,0.5267069339752197
1,122,,0.5176180601119995
1,123,,0.5317882299423218
1,124,,0.5167379379272461
1,125,,0.5271541476249695
1,126,,0.5400959849357605
1,127,,0.5163467526435852
1,128,,0.51861172914505
1,129,,0.5090422034263611
1,130,,0.5233525037765503
1,131,,0.5055230259895325
1,132,,0.5126787424087524
1,133,,0.5041227340698242
1,134,,0.5118200778961182
1,135,,0.49658456444740295
1,136,,0.5079160928726196
1,137,,0.4952920973300934
1,138,,0.5013689398765564
1,139,,0.4951452910900116
1,140,,0.48572608828544617
1,141,,0.5027176141738892
1,142,,0.4881276488304138
1,143,,0.47802305221557617
1,144,,0.4857694208621979
1,145,,0.5036776065826416
1,146,,0.4891084134578705
1,147,,0.4811667501926422
1,148,,0.47634920477867126
1,149,,0.4847153425216675
1,150,,0.4851653277873993
1,151,,0.4872283935546875
1,152,,0.4804173707962036
1,153,,0.491070419549942
1,154,,0.4786861836910248
1,155,,0.4823515713214874
1,156,,0.47179263830184937
1,157,,0.48929041624069214
1,158,,0.4803897738456726
1,159,,0.476338267326355
1,160,,0.4803035259246826
1,161,,0.47756895422935486
1,162,,0.45642566680908203
1,163,,0.47906041145324707
1,164,,0.470978707075119
1,165,,0.46687912940979004
1,166,,0.45966535806655884
1,167,,0.4497687518596649
1,168,,0.46816486120224
1,169,,0.45773473381996155
1,170,,0.4673880636692047
1,171,,0.46867915987968445
1,172,,0.464343786239624
1,173,,0.4624466001987457
1,174,,0.4665072560310364
1,175,,0.47174203395843506
1,176,,0.4603593647480011
1,177,,0.4572921097278595
1,178,,0.44922947883605957
1,179,,0.4474150240421295
1,180,,0.45315566658973694
1,181,,0.4366413652896881
1,182,,0.4502377212047577
1,183,,0.4675258994102478
1,184,,0.45705658197402954
1,185,,0.4452354311943054
1,186,,0.4452946186065674
1,187,,0.4383842647075653
1,188,,0.4388941526412964
1,189,,0.45032843947410583
1,190,,0.4441245198249817
1,191,,0.4537411034107208
1,192,,0.4510768949985504
1,193,,0.4652506411075592
1,194,,0.4478618800640106
1,195,,0.45233631134033203
1,196,,0.4565926790237427
1,197,,0.446472704410553
1,198,,0.42989814281463623
1,199,,0.4352880120277405
1,200,,0.43287408351898193
1,201,,0.4569321870803833
1,202,,0.46066683530807495
1,203,,0.43163251876831055
1,204,,0.4313337206840515
1,205,,0.4417779743671417
1,206,,0.44580021500587463
1,207,,0.4293864667415619
1,208,,0.44712474942207336
1,209,,0.4342864453792572
1,210,,0.4327521026134491
1,211,,0.4481862783432007
1,212,,0.43091753125190735
1,213,,0.4326799213886261
1,214,,0.4427241384983063
1,215,,0.4390013515949249
1,216,,0.43668675422668457
1,217,,0.4309723675251007
1,218,,0.4303768575191498
1,219,,0.4208971858024597
1,220,,0.42594337463378906
1,221,,0.44117727875709534
1,222,,0.41838765144348145
1,223,,0.4299423098564148
1,224,,0.41487953066825867
1,225,,0.41993221640586853
1,226,,0.4123983383178711
1,227,,0.4230567216873169
1,228,,0.42688852548599243
1,229,,0.41140201687812805
1,230,,0.4129500389099121
1,231,,0.4080688953399658
1,232,,0.42831090092658997
1,233,,0.4146549105644226
1,234,,0.4178611636161804
1,235,,0.4386712908744812
1,235,0.4646865129470825,
2,236,,0.41046449542045593
2,237,,0.41591304540634155
2,238,,0.4071844816207886
2,239,,0.4157937467098236
2,240,,0.41171854734420776
2,241,,0.41498565673828125
2,242,,0.42257922887802124
2,243,,0.420002281665802
2,244,,0.4042995274066925
2,245,,0.41093710064888
2,246,,0.4060037434101105
2,247,,0.42142120003700256
2,248,,0.39211133122444153
2,249,,0.4171280264854431
2,250,,0.40063849091529846
2,251,,0.40605485439300537
2,252,,0.40871524810791016
2,253,,0.39395323395729065
2,254,,0.4007839262485504
2,255,,0.40357962250709534
2,256,,0.4034663438796997
2,257,,0.400358647108078
2,258,,0.4005328416824341
2,259,,0.4064193069934845
2,260,,0.39362210035324097
2,261,,0.41638365387916565
2,262,,0.40817975997924805
2,263,,0.40561285614967346
2,264,,0.4150163233280182
2,265,,0.4072694778442383
2,266,,0.41140690445899963
2,267,,0.4042208790779114
2,268,,0.3903091251850128
2,269,,0.3985130190849304
2,270,,0.3866947889328003
2,271,,0.39304009079933167
2,272,,0.39129209518432617
2,273,,0.4194117784500122
2,274,,0.4006701707839966
2,275,,0.398254930973053
2,276,,0.39336922764778137
2,277,,0.39676544070243835
2,278,,0.3855173587799072
2,279,,0.38564667105674744
2,280,,0.39085853099823
2,281,,0.38188278675079346
2,282,,0.4044075608253479
2,283,,0.3900569975376129
2,284,,0.3815787732601166
2,285,,0.375102162361145
2,286,,0.39414843916893005
2,287,,0.3786552846431732
2,288,,0.391387939453125
2,289,,0.36788639426231384
2,290,,0.390655517578125
2,291,,0.39541155099868774
2,292,,0.397394061088562
2,293,,0.3842882215976715
2,294,,0.38487881422042847
2,295,,0.3964424729347229
2,296,,0.3732648193836212
2,297,,0.3890130817890167
2,298,,0.3859713673591614
2,299,,0.3890984058380127
2,300,,0.3815426528453827
2,301,,0.3737427294254303
2,302,,0.4016817808151245
2,303,,0.3825729191303253
2,304,,0.3857421875
2,305,,0.37235260009765625
2,306,,0.3798529803752899
2,307,,0.39966800808906555
2,308,,0.38620585203170776
2,309,,0.3812863826751709
2,310,,0.3867291212081909
2,311,,0.37500515580177307
2,312,,0.39483922719955444
2,313,,0.38095831871032715
2,314,,0.3726794123649597
2,315,,0.39106285572052
2,316,,0.3682240843772888
2,317,,0.38944703340530396
2,318,,0.3887476921081543
2,319,,0.37039685249328613
2,320,,0.3651159703731537
2,321,,0.3752884268760681
2,322,,0.37697988748550415
2,323,,0.37967395782470703
2,324,,0.37920644879341125
2,325,,0.3797377645969391
2,326,,0.3800467252731323
2,327,,0.3678966462612152
2,328,,0.35977599024772644
2,329,,0.3831798732280731
2,330,,0.37671971321105957
2,331,,0.36144089698791504
2,332,,0.3789990544319153
2,333,,0.37495526671409607
2,334,,0.37940144538879395
2,335,,0.3759080767631531
2,336,,0.3645182251930237
2,337,,0.3826107680797577
2,338,,0.3767561614513397
2,339,,0.3606417775154114
2,340,,0.37566912174224854
2,341,,0.3703852891921997
2,342,,0.3835529386997223
2,343,,0.3826143145561218
2,344,,0.3773898482322693
2,345,,0.36687374114990234
2,346,,0.36492055654525757
2,347,,0.35108864307403564
2,348,,0.36135104298591614
2,349,,0.35817161202430725
2,350,,0.36250799894332886
2,351,,0.3484853506088257
2,352,,0.3715631067752838
2,353,,0.39753466844558716
2,353,0.3885168433189392,
3,354,,0.36762478947639465
3,355,,0.37779343128204346
3,356,,0.3686683773994446
3,357,,0.37395212054252625
3,358,,0.3692379295825958
3,359,,0.3658628463745117
3,360,,0.3479403555393219
3,361,,0.35293033719062805
3,362,,0.35554924607276917
3,363,,0.36572039127349854
3,364,,0.35489094257354736
3,365,,0.35948869585990906
3,366,,0.3723463714122772
3,367,,0.3576259911060333
3,368,,0.3759310841560364
3,369,,0.35954129695892334
3,370,,0.36340489983558655
3,371,,0.3635338544845581
3,372,,0.3525499105453491
3,373,,0.3697449862957001
3,374,,0.35392916202545166
3,375,,0.34929341077804565
3,376,,0.3721071183681488
3,377,,0.35776346921920776
3,378,,0.3517261743545532
3,379,,0.35634496808052063
3,380,,0.3589717745780945
3,381,,0.36519747972488403
3,382,,0.35885968804359436
3,383,,0.3589826226234436
3,384,,0.36399513483047485
3,385,,0.35990872979164124
3,386,,0.34133273363113403
3,387,,0.3634395897388458
3,388,,0.3612392544746399
3,389,,0.34419214725494385
3,390,,0.36213621497154236
3,391,,0.35949304699897766
3,392,,0.353089302778244
3,393,,0.37740376591682434
3,394,,0.34292247891426086
3,395,,0.35489699244499207
3,396,,0.3493989109992981
3,397,,0.3757251799106598
3,398,,0.33833426237106323
3,399,,0.34331437945365906
3,400,,0.3718065321445465
3,401,,0.3562064468860626
3,402,,0.3482365310192108
3,403,,0.35214757919311523
3,404,,0.35611850023269653
3,405,,0.34898215532302856
3,406,,0.3546907305717468
3,407,,0.3487267792224884
3,408,,0.35718947649002075
3,409,,0.3499566912651062
3,410,,0.34071478247642517
3,411,,0.34018269181251526
3,412,,0.3496723771095276
3,413,,0.35175564885139465
3,414,,0.3379543721675873
3,415,,0.3342731297016144
3,416,,0.35471993684768677
3,417,,0.3348957598209381
3,418,,0.34920957684516907
3,419,,0.34961408376693726
3,420,,0.3502216339111328
3,421,,0.3369111120700836
3,422,,0.32113754749298096
3,423,,0.34268850088119507
3,424,,0.3298795223236084
3,425,,0.34739118814468384
3,426,,0.33812448382377625
3,427,,0.35030579566955566
3,428,,0.3608768582344055
3,429,,0.33107826113700867
3,430,,0.34186720848083496
3,431,,0.3520434498786926
3,432,,0.34474989771842957
3,433,,0.3416347801685333
3,434,,0.3409166932106018
3,435,,0.34225356578826904
3,436,,0.3305544853210449
3,437,,0.34405776858329773
3,438,,0.34207192063331604
3,439,,0.34373289346694946
3,440,,0.3415641784667969
3,441,,0.34272998571395874
3,442,,0.3301600515842438
3,443,,0.33894461393356323
3,444,,0.3374778628349304
3,445,,0.3546752333641052
3,446,,0.33490797877311707
3,447,,0.32637184858322144
3,448,,0.3413684666156769
3,449,,0.32936161756515503
3,450,,0.334137886762619
3,451,,0.33527353405952454
3,452,,0.3440679609775543
3,453,,0.3408835232257843
3,454,,0.3307412564754486
3,455,,0.332129567861557
3,456,,0.3316246271133423
3,457,,0.33981525897979736
3,458,,0.34185242652893066
3,459,,0.3489646315574646
3,460,,0.3290896415710449
3,461,,0.3389814794063568
3,462,,0.33491069078445435
3,463,,0.33125564455986023
3,464,,0.3300440311431885
3,465,,0.32652974128723145
3,466,,0.34351101517677307
3,467,,0.33497726917266846
3,468,,0.329578161239624
3,469,,0.3264209032058716
3,470,,0.3186000883579254
3,471,,0.31994274258613586
3,471,0.34840598702430725,
4,472,,0.3405930697917938
4,473,,0.32689642906188965
4,474,,0.32686567306518555
4,475,,0.3291829526424408
4,476,,0.32515352964401245
4,477,,0.3376363515853882
4,478,,0.34566423296928406
4,479,,0.3367963135242462
4,480,,0.33853384852409363
4,481,,0.3353753983974457
4,482,,0.3184961974620819
4,483,,0.3206622004508972
4,484,,0.3254152536392212
4,485,,0.32961609959602356
4,486,,0.3224436938762665
4,487,,0.3353053331375122
4,488,,0.3219985365867615
4,489,,0.3358944356441498
4,490,,0.33377230167388916
4,491,,0.3256826400756836
4,492,,0.3133164346218109
4,493,,0.33837878704071045
4,494,,0.345443457365036
4,495,,0.3222331702709198
4,496,,0.3275284171104431
4,497,,0.3237966299057007
4,498,,0.3337017595767975
4,499,,0.3083501160144806
4,500,,0.3253001272678375
4,501,,0.3330509066581726
4,502,,0.3243100047111511
4,503,,0.32214996218681335
4,504,,0.30791136622428894
4,505,,0.32039201259613037
4,506,,0.32960397005081177
4,507,,0.3233542740345001
4,508,,0.3235609829425812
4,509,,0.3127942979335785
4,510,,0.32639622688293457
4,511,,0.32210156321525574
4,512,,0.3283873200416565
4,513,,0.3233845829963684
4,514,,0.31977277994155884
4,515,,0.31433382630348206
4,516,,0.31516483426094055
4,517,,0.32166925072669983
4,518,,0.3222213089466095
4,519,,0.3123492896556854
4,520,,0.3389020264148712
4,521,,0.31818100810050964
4,522,,0.31500864028930664
4,523,,0.3041701316833496
4,524,,0.3320314288139343
4,525,,0.3344753384590149
4,526,,0.3177497386932373
4,527,,0.30307286977767944
4,528,,0.3137407898902893
4,529,,0.3187306523323059
4,530,,0.31373921036720276
4,531,,0.29506105184555054
4,532,,0.3240625858306885
4,533,,0.327081561088562
4,534,,0.3086094558238983
4,535,,0.3187105059623718
4,536,,0.3201237618923187
4,537,,0.32994553446769714
4,538,,0.30189061164855957
4,539,,0.32507556676864624
4,540,,0.3103350102901459
4,541,,0.31285613775253296
4,542,,0.31599417328834534
4,543,,0.3052644431591034
4,544,,0.3189867436885834
4,545,,0.3229389488697052
4,546,,0.3223554790019989
4,547,,0.3144492208957672
4,548,,0.3292909562587738
4,549,,0.32205042243003845
4,550,,0.31859833002090454
4,551,,0.3233345150947571
4,552,,0.330001562833786
4,553,,0.3300294876098633
4,554,,0.31737008690834045
4,555,,0.3139767348766327
4,556,,0.31160685420036316
4,557,,0.3185994327068329
4,558,,0.3042314052581787
4,559,,0.30893030762672424
4,560,,0.3021206557750702
4,561,,0.3218704164028168
4,562,,0.33086368441581726
4,563,,0.32180944085121155
4,564,,0.31897029280662537
4,565,,0.32367509603500366
4,566,,0.31602001190185547
4,567,,0.29975664615631104
4,568,,0.32486164569854736
4,569,,0.33123576641082764
4,570,,0.31376782059669495
4,571,,0.31512147188186646
4,572,,0.31587883830070496
4,573,,0.31633201241493225
4,574,,0.3117617666721344
4,575,,0.30888789892196655
4,576,,0.2981957793235779
4,577,,0.3095371425151825
4,578,,0.32909634709358215
4,579,,0.32645702362060547
4,580,,0.3215120732784271
4,581,,0.32586172223091125
4,582,,0.30489447712898254
4,583,,0.3143466114997864
4,584,,0.3177827000617981
4,585,,0.308477520942688
4,586,,0.31951066851615906
4,587,,0.3337838649749756
4,588,,0.31210142374038696
4,589,,0.33237844705581665
4,589,0.321035236120224,
5,590,,0.31531116366386414
5,591,,0.30729350447654724
5,592,,0.3292422294616699
5,593,,0.31071192026138306
5,594,,0.31963005661964417
5,595,,0.30270421504974365
5,596,,0.3155103325843811
5,597,,0.304855078458786
5,598,,0.3077797591686249
5,599,,0.29543977975845337
5,600,,0.31581225991249084
5,601,,0.3066999316215515
5,602,,0.30639609694480896
5,603,,0.3023332357406616
5,604,,0.29136645793914795
5,605,,0.31135278940200806
5,606,,0.308667927980423
5,607,,0.3037056624889374
5,608,,0.2803829312324524
5,609,,0.32145920395851135
5,610,,0.3057307004928589
5,611,,0.30244362354278564
5,612,,0.3181660771369934
5,613,,0.30611324310302734
5,614,,0.3225513994693756
5,615,,0.2985493838787079
5,616,,0.2880675196647644
5,617,,0.3103882968425751
5,618,,0.311775267124176
5,619,,0.2955343723297119
5,620,,0.3104822039604187
5,621,,0.29355353116989136
5,622,,0.2985348105430603
5,623,,0.3006964325904846
5,624,,0.29898780584335327
5,625,,0.303924560546875
5,626,,0.29943761229515076
5,627,,0.29336756467819214
5,628,,0.3357067406177521
5,629,,0.2998323142528534
5,630,,0.2935028076171875
5,631,,0.3069809377193451
5,632,,0.3074164390563965
5,633,,0.3122958242893219
5,634,,0.3086606562137604
5,635,,0.31459006667137146
5,636,,0.30214592814445496
5,637,,0.321250319480896
5,638,,0.29303181171417236
5,639,,0.30947089195251465
5,640,,0.3012060225009918
5,641,,0.30869507789611816
5,642,,0.30630815029144287
5,643,,0.2943064272403717
5,644,,0.3024751842021942
5,645,,0.3062784969806671
5,646,,0.312093585729599
5,647,,0.29898783564567566
5,648,,0.3163837194442749
5,649,,0.29474902153015137
5,650,,0.27868446707725525
5,651,,0.2921878397464752
5,652,,0.2940874993801117
5,653,,0.3043188750743866
5,654,,0.30103224515914917
5,655,,0.3025624454021454
5,656,,0.3064306080341339
5,657,,0.31374868750572205
5,658,,0.3099544942378998
5,659,,0.29442739486694336
5,660,,0.2916167378425598
5,661,,0.30362796783447266
5,662,,0.3106735050678253
5,663,,0.29984134435653687
5,664,,0.2925681173801422
5,665,,0.29413482546806335
5,666,,0.2947844862937927
5,667,,0.29710179567337036
5,668,,0.30579978227615356
5,669,,0.3099031448364258
5,670,,0.29841285943984985
5,671,,0.29274654388427734
5,672,,0.29639706015586853
5,673,,0.3161980211734772
5,674,,0.3009921908378601
5,675,,0.2975602447986603
5,676,,0.30907344818115234
5,677,,0.30933260917663574
5,678,,0.2966115176677704
5,679,,0.29450058937072754
5,680,,0.3056424856185913
5,681,,0.2912560999393463
5,682,,0.3227667212486267
5,683,,0.3061242401599884
5,684,,0.29067081212997437
5,685,,0.3032059371471405
5,686,,0.2977188527584076
5,687,,0.30226266384124756
5,688,,0.3024503290653229
5,689,,0.2932372987270355
5,690,,0.2970007658004761
5,691,,0.3181261718273163
5,692,,0.2869775593280792
5,693,,0.2956615686416626
5,694,,0.2970938980579376
5,695,,0.30182304978370667
5,696,,0.29218363761901855
5,697,,0.30534785985946655
5,698,,0.29148080945014954
5,699,,0.3104214072227478
5,700,,0.300690233707428
5,701,,0.30975407361984253
5,702,,0.2995452880859375
5,703,,0.2956169843673706
5,704,,0.2796802520751953
5,705,,0.30100828409194946
5,706,,0.30338871479034424
5,707,,0.26695841550827026
5,707,0.30311959981918335,
6,708,,0.2930894196033478
6,709,,0.30747634172439575
6,710,,0.3076886832714081
6,711,,0.3002079725265503
6,712,,0.3190523087978363
6,713,,0.29191043972969055
6,714,,0.2913176119327545
6,715,,0.28985288739204407
6,716,,0.29156607389450073
6,717,,0.3112397789955139
6,718,,0.31950250267982483
6,719,,0.3038560748100281
6,720,,0.29584357142448425
6,721,,0.3093624711036682
6,722,,0.2915622889995575
6,723,,0.2894715964794159
6,724,,0.29258131980895996
6,725,,0.29865702986717224
6,726,,0.27414682507514954
6,727,,0.2959378659725189
6,728,,0.28287607431411743
6,729,,0.3074493408203125
6,730,,0.29109492897987366
6,731,,0.2904616594314575
6,732,,0.28607141971588135
6,733,,0.28169572353363037
6,734,,0.28292566537857056
6,735,,0.3003556430339813
6,736,,0.2930019199848175
6,737,,0.29882344603538513
6,738,,0.2887764871120453
6,739,,0.2980809509754181
6,740,,0.2888018786907196
6,741,,0.29762694239616394
6,742,,0.30198198556900024
6,743,,0.30451276898384094
6,744,,0.29389646649360657
6,745,,0.2747330963611603
6,746,,0.2946542799472809
6,747,,0.2965364158153534
6,748,,0.28665891289711
6,749,,0.2901865839958191
6,750,,0.2916945219039917
6,751,,0.2878870368003845
6,752,,0.29284948110580444
6,753,,0.2937270402908325
6,754,,0.30498698353767395
6,755,,0.2850869297981262
6,756,,0.28274887800216675
6,757,,0.29562434554100037
6,758,,0.30945298075675964
6,759,,0.2775438129901886
6,760,,0.2932909429073334
6,761,,0.28038203716278076
6,762,,0.2900097966194153
6,763,,0.2920936942100525
6,764,,0.29530879855155945
6,765,,0.2982974052429199
6,766,,0.29799607396125793
6,767,,0.2871999740600586
6,768,,0.28384384512901306
6,769,,0.27120527625083923
6,770,,0.28447631001472473
6,771,,0.2937704026699066
6,772,,0.28718382120132446
6,773,,0.2757726311683655
6,774,,0.2788388729095459
6,775,,0.30398744344711304
6,776,,0.2763868272304535
6,777,,0.28725823760032654
6,778,,0.296597421169281
6,779,,0.29705116152763367
6,780,,0.30033016204833984
6,781,,0.27181512117385864
6,782,,0.30582135915756226
6,783,,0.274828165769577
6,784,,0.2939048111438751
6,785,,0.2834242284297943
6,786,,0.28492239117622375
6,787,,0.29648345708847046
6,788,,0.26801198720932007
6,789,,0.27864474058151245
6,790,,0.28059718012809753
6,791,,0.28557321429252625
6,792,,0.29605811834335327
6,793,,0.289259135723114
6,794,,0.2906327545642853
6,795,,0.292838990688324
6,796,,0.2715317904949188
6,797,,0.2857453525066376
6,798,,0.2914585769176483
6,799,,0.2896077334880829
6,800,,0.28783097863197327
6,801,,0.29310598969459534
6,802,,0.27764713764190674
6,803,,0.2801293432712555
6,804,,0.27647098898887634
6,805,,0.2892933487892151
6,806,,0.27183428406715393
6,807,,0.278311550617218
6,808,,0.2891649603843689
6,809,,0.2801320552825928
6,810,,0.27541226148605347
6,811,,0.2823939621448517
6,812,,0.2808065414428711
6,813,,0.27666860818862915
6,814,,0.28404417634010315
6,815,,0.27604082226753235
6,816,,0.27805447578430176
6,817,,0.2798791527748108
6,818,,0.276742160320282
6,819,,0.2784450352191925
6,820,,0.2890649139881134
6,821,,0.28374212980270386
6,822,,0.27843549847602844
6,823,,0.28811925649642944
6,824,,0.28002795577049255
6,825,,0.2617766261100769
6,825,0.2893691658973694,
7,826,,0.2797309160232544
7,827,,0.29011857509613037
7,828,,0.2740711569786072
7,829,,0.27164211869239807
7,830,,0.2844657003879547
7,831,,0.28606751561164856
7,832,,0.26717349886894226
7,833,,0.2694705128669739
7,834,,0.28432244062423706
7,835,,0.3012402355670929
7,836,,0.27182820439338684
7,837,,0.2837311923503876
7,838,,0.2797110080718994
7,839,,0.29135358333587646
7,840,,0.27373751997947693
7,841,,0.26834723353385925
7,842,,0.28781914710998535
7,843,,0.2981797456741333
7,844,,0.2730805277824402
7,845,,0.2788044214248657
7,846,,0.2746388018131256
7,847,,0.28900641202926636
7,848,,0.2787271738052368
7,849,,0.2715163230895996
7,850,,0.2845817506313324
7,851,,0.2710934281349182
7,852,,0.2894936800003052
7,853,,0.27222225069999695
7,854,,0.277323454618454
7,855,,0.28281110525131226
7,856,,0.2843185365200043
7,857,,0.2812390625476837
7,858,,0.2831651568412781
7,859,,0.2868213355541229
7,860,,0.2838571071624756
7,861,,0.2725561559200287
7,862,,0.2895236313343048
7,863,,0.26577529311180115
7,864,,0.26840952038764954
7,865,,0.275695264339447
7,866,,0.2921917140483856
7,867,,0.2836376130580902
7,868,,0.2800702750682831
7,869,,0.2709202170372009
7,870,,0.27553269267082214
7,871,,0.2815140187740326
7,872,,0.2858790457248688
7,873,,0.28085291385650635
7,874,,0.26877692341804504
7,875,,0.28707262873649597
7,876,,0.26034289598464966
7,877,,0.2663922607898712
7,878,,0.2609183192253113
7,879,,0.2736847400665283
7,880,,0.28230729699134827
7,881,,0.2659973204135895
7,882,,0.2775398790836334
7,883,,0.29413363337516785
7,884,,0.2763279676437378
7,885,,0.2729122042655945
7,886,,0.28012150526046753
7,887,,0.2764030694961548
7,888,,0.270455539226532
7,889,,0.2814950942993164
7,890,,0.2643853724002838
7,891,,0.27502599358558655
7,892,,0.27517053484916687
7,893,,0.2789892852306366
7,894,,0.2823581099510193
7,895,,0.2705172002315521
7,896,,0.29410520195961
7,897,,0.2626613676548004
7,898,,0.29673200845718384
7,899,,0.28740808367729187
7,900,,0.2846764028072357
7,901,,0.26039430499076843
7,902,,0.2929897904396057
7,903,,0.2712160646915436
7,904,,0.27345970273017883
7,905,,0.27406394481658936
7,906,,0.276483952999115
7,907,,0.2871420681476593
7,908,,0.26646891236305237
7,909,,0.2759331166744232
7,910,,0.27685731649398804
7,911,,0.276109904050827
7,912,,0.2843700349330902
7,913,,0.2694298028945923
7,914,,0.29534339904785156
7,915,,0.2988077998161316
7,916,,0.27150893211364746
7,917,,0.28325703740119934
7,918,,0.2920512557029724
7,919,,0.28070539236068726
7,920,,0.27831214666366577
7,921,,0.27675142884254456
7,922,,0.2847613990306854
7,923,,0.26222917437553406
7,924,,0.27993929386138916
7,925,,0.2770007848739624
7,926,,0.2725425064563751
7,927,,0.2859214246273041
7,928,,0.2661513388156891
7,929,,0.27505630254745483
7,930,,0.2803041338920593
7,931,,0.27795541286468506
7,932,,0.27816241979599
7,933,,0.27968546748161316
7,934,,0.24988305568695068
7,935,,0.2849072515964508
7,936,,0.2795116901397705
7,937,,0.270541250705719
7,938,,0.2741934657096863
7,939,,0.2802887558937073
7,940,,0.26925212144851685
7,941,,0.2682684659957886
7,942,,0.28262847661972046
7,943,,0.30666375160217285
7,943,0.27830201387405396,
8,944,,0.29169026017189026
8,945,,0.2629460096359253
8,946,,0.2736963927745819
8,947,,0.2778182625770569
8,948,,0.2846760153770447
8,949,,0.2893988788127899
8,950,,0.2760995924472809
8,951,,0.2718692719936371
8,952,,0.2636352777481079
8,953,,0.2858016788959503
8,954,,0.2994425296783447
8,955,,0.2709938585758209
8,956,,0.29122090339660645
8,957,,0.252848356962204
8,958,,0.2704816162586212
8,959,,0.27883684635162354
8,960,,0.2744055390357971
8,961,,0.2739616334438324
8,962,,0.28213322162628174
8,963,,0.26933494210243225
8,964,,0.2783193588256836
8,965,,0.2719959318637848
8,966,,0.2638397216796875
8,967,,0.2715785801410675
8,968,,0.2850140333175659
8,969,,0.2727273404598236
8,970,,0.28058677911758423
8,971,,0.27553778886795044
8,972,,0.26768961548805237
8,973,,0.2812753915786743
8,974,,0.26965466141700745
8,975,,0.2961061894893646
8,976,,0.2674711048603058
8,977,,0.2669107913970947
8,978,,0.27538833022117615
8,979,,0.2669811248779297
8,980,,0.26677170395851135
8,981,,0.2963903546333313
8,982,,0.2644987106323242
8,983,,0.2614527940750122
8,984,,0.28280550241470337
8,985,,0.28212085366249084
8,986,,0.2644135355949402
8,987,,0.2788864076137543
8,988,,0.283248633146286
8,989,,0.27048787474632263
8,990,,0.2830996811389923
8,991,,0.2634574770927429
8,992,,0.28277283906936646
